2024-03-19 15:57:55.012 | INPUT  | DEBUG    | list 
2024-03-19 15:58:01.666 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.671 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a60bf5ed 
2024-03-19 15:58:01.674 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.677 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.682 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a60bf5ed 
2024-03-19 15:58:01.685 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.688 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.691 | OUTPUT | DEBUG    | Component Address: 0x72 
2024-03-19 15:58:01.693 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.697 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.699 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.700 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.703 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.705 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.707 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.709 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.712 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.714 | OUTPUT | DEBUG    | Address: 0x73 
2024-03-19 15:58:01.716 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.719 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.725 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71977af55e 
2024-03-19 15:58:01.727 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.730 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.735 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71977af55e 
2024-03-19 15:58:01.737 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.741 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.744 | OUTPUT | DEBUG    | Component Address: 0x73 
2024-03-19 15:58:01.746 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.750 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.751 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.753 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.755 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.757 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.760 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.762 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.765 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.767 | OUTPUT | DEBUG    | Address: 0x74 
2024-03-19 15:58:01.769 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.772 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.777 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71057146d9 
2024-03-19 15:58:01.780 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.783 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.788 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71057146d9 
2024-03-19 15:58:01.790 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.794 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.797 | OUTPUT | DEBUG    | Component Address: 0x74 
2024-03-19 15:58:01.799 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.803 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.804 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.806 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.809 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.811 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.812 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.815 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.818 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.820 | OUTPUT | DEBUG    | Address: 0x75 
2024-03-19 15:58:01.822 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.825 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.830 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71ed4b946d 
2024-03-19 15:58:01.833 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.836 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.841 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71ed4b946d 
2024-03-19 15:58:01.843 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.847 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.850 | OUTPUT | DEBUG    | Component Address: 0x75 
2024-03-19 15:58:01.852 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.856 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.857 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.859 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.861 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.863 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.866 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.868 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.871 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.873 | OUTPUT | DEBUG    | Address: 0x76 
2024-03-19 15:58:01.875 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.878 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.883 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7159da2a17 
2024-03-19 15:58:01.886 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.889 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.894 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7159da2a17 
2024-03-19 15:58:01.896 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.900 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.903 | OUTPUT | DEBUG    | Component Address: 0x76 
2024-03-19 15:58:01.904 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.909 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.910 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.912 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.914 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.916 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.918 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.921 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.924 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.926 | OUTPUT | DEBUG    | Address: 0x77 
2024-03-19 15:58:01.928 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.931 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.936 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc711bd2965c 
2024-03-19 15:58:01.938 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.942 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.947 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc711bd2965c 
2024-03-19 15:58:01.949 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.953 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.956 | OUTPUT | DEBUG    | Component Address: 0x77 
2024-03-19 15:58:01.958 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.961 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.963 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.965 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.967 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.969 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.971 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.973 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.975 | OUTPUT | SUCCESS  | List 
